analysis_type	roi_set	roi	phase	metric	n_subjects	mean_effect	t	p	cohens_dz	q_bh_within_roi_set
one_sample_gt_zero	meta_metaphor	meta_R_pMTG_pSTS	run3	between_minus_within	28	0.0019519255461722357	0.8721029576852753	0.39084172507630066	0.16481196740565174	0.5583453215375724
one_sample_gt_zero	meta_metaphor	meta_R_IFG	run3	between_minus_within	28	0.0007683362396712753	0.31457380129476126	0.7555033447802102	0.059448860514441884	0.843405254308856
one_sample_gt_zero	meta_metaphor	meta_R_temporal_pole	run3	between_minus_within	28	-0.00014764833014157503	-0.05852756423618588	0.9537594354472541	-0.011060669986521847	0.9754884913010422
one_sample_gt_zero	meta_metaphor	meta_L_temporal_pole	run4	between_minus_within	28	0.010617308512419559	2.613836612009634	0.014461601120757808	0.4939686887952226	0.08754127751367442
one_sample_gt_zero	meta_metaphor	meta_L_IFG	run4	between_minus_within	28	0.005149841998911041	2.4189910084662714	0.022576572376527458	0.4571463308645067	0.10695791798598221
one_sample_gt_zero	meta_metaphor	meta_L_AG	run4	between_minus_within	28	0.009173096400938007	2.2066760669543224	0.036025615556515796	0.4170225783742323	0.14410246222606318
one_sample_gt_zero	meta_metaphor	meta_R_AG	run4	between_minus_within	28	0.010939099690926697	1.8872220384278677	0.06992514141660511	0.3566514416028943	0.1864670437776136
one_sample_gt_zero	meta_metaphor	meta_R_pMTG_pSTS	run4	between_minus_within	28	0.0069525528313888595	1.604336004455094	0.1202750387494958	0.3031910062267994	0.2780686099381268
one_sample_gt_zero	meta_metaphor	meta_L_pMTG_pSTS	run4	between_minus_within	28	0.003758169647808856	1.56249346585616	0.12981803073829606	0.2952835097013422	0.2780686099381268
one_sample_gt_zero	meta_metaphor	meta_R_IFG	run4	between_minus_within	28	0.0027558909421014632	0.8312863636691854	0.4131033422748507	0.15709835618199022	0.5697977134825527
one_sample_gt_zero	meta_metaphor	meta_R_temporal_pole	run4	between_minus_within	28	-0.0013949515034968132	-0.7145337020599182	0.48102985284219324	-0.1350341770732046	0.6206836810867009
one_sample_gt_zero	meta_metaphor	meta_L_AG	post	between_minus_within	28	-0.0021553272570389898	-3.48047754649671	0.0017175144226545369	-0.6577484308410385	0.02290019230206049
one_sample_gt_zero	meta_metaphor	meta_L_pMTG_pSTS	post	between_minus_within	28	-0.00229108290120287	-3.122696179043617	0.0042441703585368775	-0.590134107840074	0.04244170358536878
one_sample_gt_zero	meta_metaphor	meta_L_IFG	post	between_minus_within	28	-0.001053718674984839	-1.0266190274061928	0.31370996592911204	-0.19401275983741356	0.5019359454865793
one_sample_gt_zero	meta_metaphor	meta_L_temporal_pole	post	between_minus_within	28	-0.0007257577380377277	-0.6438696147410589	0.525092125142255	-0.12167991981112923	0.6563651564278188
one_sample_gt_zero	meta_metaphor	meta_R_temporal_pole	post	between_minus_within	28	-0.00042833429355034917	-0.3241811887996315	0.7482989584900228	-0.06126448609207876	0.843405254308856
one_sample_gt_zero	meta_metaphor	meta_R_IFG	post	between_minus_within	28	0.0004117180364478818	0.3098356428812522	0.7590647288779705	0.05855343274054381	0.843405254308856
one_sample_gt_zero	meta_metaphor	meta_R_pMTG_pSTS	post	between_minus_within	28	0.00035847212753411676	0.27200864957271514	0.787684622755908	0.051404802944851426	0.8515509435199005
one_sample_gt_zero	meta_metaphor	meta_R_AG	post	between_minus_within	28	-0.0002972308414003834	-0.1682383419352243	0.8676496997653244	-0.03179405812474661	0.9133154734371836
one_sample_gt_zero	meta_metaphor	meta_L_IFG	retrieval	between_minus_within	26	0.002265301061775159	2.042297142096801	0.05180392141606288	0.40052742231178323	0.1864670437776136
one_sample_gt_zero	meta_metaphor	meta_R_IFG	retrieval	between_minus_within	26	-0.0014844164887215943	-1.645843177776791	0.11231202793659455	-0.3227764030691314	0.2780686099381268
one_sample_gt_zero	meta_metaphor	meta_L_pMTG_pSTS	retrieval	between_minus_within	26	-0.0015698541912169428	-1.556823156157694	0.13208258972061024	-0.3053181404792765	0.2780686099381268
one_sample_gt_zero	meta_metaphor	meta_L_AG	retrieval	between_minus_within	26	0.001671500161370606	1.4975720857732053	0.14676513897483842	0.2936980495526701	0.29353027794967684
one_sample_gt_zero	meta_metaphor	meta_R_pMTG_pSTS	retrieval	between_minus_within	26	-0.0011150996405746827	-1.0904275167697337	0.2859237528051127	-0.21385043023720757	0.4765395880085211
one_sample_gt_zero	meta_metaphor	meta_L_temporal_pole	retrieval	between_minus_within	26	-0.0010016451728821036	-0.9390011000173355	0.3567145935461925	-0.18415326662590323	0.5284660645128777
one_sample_gt_zero	meta_metaphor	meta_R_AG	retrieval	between_minus_within	26	0.0006572883133507593	0.5450246072768159	0.5905662159204565	0.10688811953433569	0.7158378374793413
one_sample_gt_zero	meta_metaphor	meta_R_temporal_pole	retrieval	between_minus_within	26	-4.72366007098597e-05	-0.031034465337609136	0.9754884913010422	-0.006086359398091841	0.9754884913010422
