subject	roi_set	roi	condition	condition_label	pair_id	word_label	variant	ers	memory	action_time	n_run3_trials	n_run4_trials	n_retrieval_trials
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	32	yyw_37	run4_to_retrieval	-0.0971215774656897	0.0	1118.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	32	yyw_37	max_run_to_retrieval	0.1890818109043056	0.0	1118.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	33	yyw_38	run3_to_retrieval	0.11640138025416218	1.0	625.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	33	yyw_38	run4_to_retrieval	-0.004505714363088916	1.0	625.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	33	yyw_38	max_run_to_retrieval	0.11640138025416218	1.0	625.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	35	yyw_40	run3_to_retrieval	0.1608080935452819	1.0	634.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	35	yyw_40	run4_to_retrieval	0.19676797052122713	1.0	634.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	35	yyw_40	max_run_to_retrieval	0.19676797052122713	1.0	634.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	4	yyw_4	run3_to_retrieval	0.12062598716427785	1.0	713.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	4	yyw_4	run4_to_retrieval	-0.09029950595285441	1.0	713.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	4	yyw_4	max_run_to_retrieval	0.12062598716427785	1.0	713.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	5	yyw_5	run3_to_retrieval	0.3079938714271188	0.0	642.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	5	yyw_5	run4_to_retrieval	0.10848356288644215	0.0	642.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	5	yyw_5	max_run_to_retrieval	0.3079938714271188	0.0	642.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	6	yyw_6	run3_to_retrieval	0.5991501804022974	1.0	675.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	6	yyw_6	run4_to_retrieval	-0.003816170254193025	1.0	675.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	6	yyw_6	max_run_to_retrieval	0.5991501804022974	1.0	675.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	7	yyw_8	run3_to_retrieval	-0.13998204043372076	1.0	605.0	1	1	2
sub-01	meta_spatial	meta_L_PPC_SPL	yy	YY	7	yyw_8	run4_to_retrieval	-0.16554234038203328	1.0	605.0	1	1	2
