subject	roi_set	roi	condition	condition_label	run	target_phase	reinstatement	n_trials
sub-16	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.16427288827721215	4
sub-16	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.059867154579042486	4
sub-16	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	-0.0226512907701236	30
sub-16	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.047054603407165274	30
sub-16	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	0.02025746327765561	4
sub-16	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.007434495136878678	4
sub-16	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.07025102372118225	30
sub-16	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.03746250462215444	30
sub-16	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	-0.08912254262586312	4
sub-16	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	0.0008820067827899521	4
sub-16	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.03869311142472184	30
sub-16	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.06411263861149406	30
sub-16	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	0.056712258018060804	4
sub-16	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.15580771762618592	4
sub-16	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.01624036598213331	30
sub-16	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.0220224418274896	30
sub-16	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	0.02685671583924379	4
sub-16	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.05921768344350013	4
sub-16	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.08304691149929205	30
sub-16	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	-0.09154213564258522	30
sub-16	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	-0.10154617671274363	4
sub-16	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.02748501511462638	4
sub-16	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.018276671160256965	30
sub-16	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.01474157596035146	30
sub-16	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.04363665942614656	4
sub-16	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.01645511339853912	4
sub-16	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.0004166047053861403	30
sub-16	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	-0.01681231817036044	30
sub-16	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.0017210706427001725	4
sub-16	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	0.010098304836649759	4
sub-16	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.030975223757812715	30
sub-16	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.002073346561610349	30
sub-16	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.048708044931390075	4
sub-16	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.028368589108390442	4
sub-17	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.039138642802600924	30
sub-17	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	0.023488812820633993	30
sub-17	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.06479433877586974	4
sub-17	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.006595597724475932	4
sub-17	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	0.018287593095714212	30
sub-17	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	-0.02587682949846235	30
sub-17	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.29078001424353883	4
sub-17	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	0.053771223323130446	4
sub-17	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.04453737650108168	30
sub-17	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	0.022395282819009075	30
sub-17	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.07862177691045857	4
sub-17	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.036739575081916734	4
sub-17	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.009595120922727301	30
sub-17	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.002601056447957521	30
sub-17	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.03333282875436622	4
sub-17	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	0.08522800707656925	4
sub-17	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.013717613374150237	30
sub-17	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.019499116383888633	30
sub-17	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	0.07658977367031647	4
sub-17	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.03179480755538046	4
sub-17	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.017768705025837574	30
sub-17	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	0.010494138022619745	30
sub-17	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.013664218096848653	4
sub-17	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	0.007296665265591723	4
sub-17	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	-0.013244212440258992	30
sub-17	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.016862443164712974	30
sub-17	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.02361394088110514	4
sub-17	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.0991143697938684	4
sub-17	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.011017156894064236	30
sub-17	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.013279974602731255	30
sub-17	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.062405560656919414	4
sub-17	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	0.05730761042025122	4
sub-17	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.013829377879774856	30
sub-17	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.0040476116255366975	30
sub-17	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.0635639146534911	4
sub-17	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	0.04226821388550715	4
sub-17	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	-0.022877524242062595	30
sub-17	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.020845039431514938	30
sub-17	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	-0.16570693115951196	4
sub-17	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.1090513784939611	4
sub-18	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	0.03404430146179048	30
sub-18	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.022056650646873545	30
sub-18	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	0.06567256329971893	4
sub-18	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.04035631412372813	4
sub-18	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.01391004675215846	30
sub-18	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.02533347087762235	30
sub-18	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.025169716689140163	4
sub-18	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.0334663987838056	4
sub-18	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.0065730189741253974	30
sub-18	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.03200313831152798	30
sub-18	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	0.01817855474399669	4
sub-18	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	-0.04632014874386975	4
sub-18	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	-0.021265526431412995	30
sub-18	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	0.015618578690571153	30
sub-18	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	-0.004989741489921304	4
sub-18	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.0455271100677696	4
sub-18	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.010095287976528821	30
sub-18	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.04160576355884185	30
sub-18	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.03914638425277332	4
sub-18	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.026306098809994717	4
sub-18	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.05693291926268885	30
sub-18	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	0.006060993918001206	30
sub-18	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.02661524581085257	4
sub-18	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.037615933915430944	4
sub-18	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	-0.012450093341125977	30
sub-18	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	-0.055019335320402145	30
sub-18	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.09474211136191317	4
sub-18	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.0350969450929092	4
sub-18	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.07454235313722374	30
sub-18	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	-0.03268072721414967	30
sub-18	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.05111858056684269	4
sub-18	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	0.052767749191751784	4
sub-18	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.052639676866014486	30
sub-18	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.027149778196131347	30
sub-18	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	-0.027936313317693084	4
sub-18	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.045166374305184144	4
sub-18	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.0566053569932897	30
sub-18	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.0031688611588913573	30
sub-18	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	-0.2637260006910487	4
sub-18	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.02609859422082242	4
sub-19	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.034506391304384536	30
sub-19	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.02490778609132245	30
sub-19	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.0035001470571839055	4
sub-19	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.11604958390484556	4
sub-19	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.023804164646620107	30
sub-19	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.0010497249065762474	30
sub-19	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	-0.002392963696510677	4
sub-19	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.07407814821658174	4
sub-19	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.020745931945999815	30
sub-19	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	0.03394607334579909	30
sub-19	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.0619992745138417	4
sub-19	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.0375356778323349	4
sub-19	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	0.02901507888525552	30
sub-19	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.030580944644004675	30
sub-19	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.04470409742415329	4
sub-19	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.09846702167626686	4
sub-19	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	-0.003023125532864997	30
sub-19	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.010891053016659704	30
sub-19	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.06782898701573425	4
sub-19	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.017719356938743443	4
sub-19	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.06363719557994722	30
sub-19	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	0.02308159855904552	30
sub-19	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	0.048079539534877404	4
sub-19	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.027124239084486336	4
sub-19	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	-0.027408214871121717	30
sub-19	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.03061963083084473	30
sub-19	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	-0.05617520896492235	4
sub-19	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.08693359171501416	4
sub-19	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	-0.0021438961561831707	30
sub-19	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.0047368474826346985	30
sub-19	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	-0.07249121723535906	4
sub-19	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.021950975524881365	4
sub-19	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.03032308883756848	30
sub-19	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.03660001376614252	30
sub-19	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	-0.06295364647397099	4
sub-19	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.0392361899513832	4
sub-19	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.016649791620836733	30
sub-19	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	0.015621647773335771	30
sub-19	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	-0.07049459756225865	4
sub-19	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.04447044085431629	4
sub-20	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	0.013654063921164573	30
sub-20	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.07211585211339558	30
sub-20	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	0.013734599183061753	4
sub-20	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	-0.10212196680498517	4
sub-20	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	0.023882784758434927	30
sub-20	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	0.029939479131775772	30
sub-20	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.03353223314726303	4
sub-20	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	0.09870045334560092	4
sub-20	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.022023129158217917	30
sub-20	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	0.010214365480279859	30
sub-20	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	0.002402024118144521	4
sub-20	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	-0.10108043269948132	4
sub-20	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	0.016455719125565448	30
sub-20	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	0.02672392859163125	30
sub-20	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	-0.04194132358450883	4
sub-20	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.0170039992612687	4
sub-20	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.01809244163037255	30
sub-20	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	0.018944295112645962	30
sub-20	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	0.1099414824288262	4
sub-20	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	0.14930117151049674	4
sub-20	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.015615489322300167	30
sub-20	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.014518866099383876	30
sub-20	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	0.1520255182698836	4
sub-20	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.05565455874896175	4
sub-20	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.03131072635000399	30
sub-20	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	-0.02061891822999009	30
sub-20	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.012934185906729817	4
sub-20	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	0.12360965860122816	4
sub-20	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.016724498690890894	30
sub-20	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.04020444020058819	30
sub-20	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.05212986371294106	4
sub-20	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.06916688964422199	4
sub-20	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.025591007143524573	30
sub-20	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.010416217782118565	30
sub-20	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.10367919363443236	4
sub-20	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	0.024487286672917982	4
sub-20	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.012312397693442534	30
sub-20	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	0.053250586259089946	30
sub-20	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.017826097666163727	4
sub-20	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.027756570646712206	4
sub-21	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.06264978413135486	30
sub-21	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	0.08520117781706968	30
sub-21	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.06393931226319968	4
sub-21	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	-0.27837227725136515	4
sub-21	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.0009693557931112461	30
sub-21	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	-0.006719007411237937	30
sub-21	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	-0.0041922844190249164	4
sub-21	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.22795482305191303	4
sub-21	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.040144654896002524	30
sub-21	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	0.06841694098435781	30
sub-21	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.07059739777276065	4
sub-21	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	0.09334328765228204	4
sub-21	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	0.004265928512887276	30
sub-21	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	-0.038869179892586724	30
sub-21	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	0.13236193588996598	4
sub-21	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	0.0114614014401192	4
sub-21	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.0569472153502591	30
sub-21	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	-0.001170130418889929	30
sub-21	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.008480645674383377	4
sub-21	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.08813286618461011	4
sub-21	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	0.0332805198071147	30
sub-21	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.044659616190307984	30
sub-21	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.028526635243754525	4
sub-21	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.03965660251702993	4
sub-21	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.008209801627653402	30
sub-21	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.10381845597743299	30
sub-21	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	0.040786135457318504	4
sub-21	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	-0.15166549281991445	4
sub-21	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	0.01315628994736931	30
sub-21	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	0.12427686484103079	30
sub-21	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.04275456819067741	4
sub-21	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	0.011627265828143274	4
sub-21	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	-0.010311471440470411	30
sub-21	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.0055950826410057575	30
sub-21	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	-0.05862125239038034	4
sub-21	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	0.22149764525938268	4
sub-21	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.013860693592021134	30
sub-21	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	-0.013401607809698235	30
sub-21	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.06357460100862292	4
sub-21	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	0.0027332244801669785	4
sub-22	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	0.026923618339764657	30
sub-22	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.016351034999286775	30
sub-22	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.04482615437011086	4
sub-22	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	0.06940108033639064	4
sub-22	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	-0.011469675019212366	30
sub-22	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	-0.0019532902827468345	30
sub-22	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	0.12427417032066415	4
sub-22	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.2431649679185297	4
sub-22	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	0.027474867024383582	30
sub-22	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	-0.036930424905480555	30
sub-22	meta_spatial	meta_L_RSC_PCC	kj	KJ	3	retrieval	-0.2797834513663394	4
sub-22	meta_spatial	meta_L_RSC_PCC	kj	KJ	4	retrieval	-0.18055773015036758	4
sub-22	meta_spatial	meta_L_hippocampus	yy	YY	3	retrieval	0.032126771984436156	30
sub-22	meta_spatial	meta_L_hippocampus	yy	YY	4	retrieval	0.01949928213206557	30
sub-22	meta_spatial	meta_L_hippocampus	kj	KJ	3	retrieval	-0.125020634759434	4
sub-22	meta_spatial	meta_L_hippocampus	kj	KJ	4	retrieval	-0.09389940643212617	4
sub-22	meta_spatial	meta_L_precuneus	yy	YY	3	retrieval	0.01831290347924919	30
sub-22	meta_spatial	meta_L_precuneus	yy	YY	4	retrieval	0.0014809476867833464	30
sub-22	meta_spatial	meta_L_precuneus	kj	KJ	3	retrieval	-0.07692935372834904	4
sub-22	meta_spatial	meta_L_precuneus	kj	KJ	4	retrieval	-0.055168971095444934	4
sub-22	meta_spatial	meta_R_PPA_PHG	yy	YY	3	retrieval	-0.002976459215453668	30
sub-22	meta_spatial	meta_R_PPA_PHG	yy	YY	4	retrieval	-0.03392476996380334	30
sub-22	meta_spatial	meta_R_PPA_PHG	kj	KJ	3	retrieval	-0.22110042440158634	4
sub-22	meta_spatial	meta_R_PPA_PHG	kj	KJ	4	retrieval	-0.04658811504830967	4
sub-22	meta_spatial	meta_R_PPC_SPL	yy	YY	3	retrieval	0.03217481632204718	30
sub-22	meta_spatial	meta_R_PPC_SPL	yy	YY	4	retrieval	0.019704919483828146	30
sub-22	meta_spatial	meta_R_PPC_SPL	kj	KJ	3	retrieval	-0.008902176602166408	4
sub-22	meta_spatial	meta_R_PPC_SPL	kj	KJ	4	retrieval	0.22978863936872554	4
sub-22	meta_spatial	meta_R_RSC_PCC	yy	YY	3	retrieval	-0.0001866836253286754	30
sub-22	meta_spatial	meta_R_RSC_PCC	yy	YY	4	retrieval	-0.024520517294779776	30
sub-22	meta_spatial	meta_R_RSC_PCC	kj	KJ	3	retrieval	0.005917730962168688	4
sub-22	meta_spatial	meta_R_RSC_PCC	kj	KJ	4	retrieval	-0.10310633507105552	4
sub-22	meta_spatial	meta_R_hippocampus	yy	YY	3	retrieval	0.0017500181497748521	30
sub-22	meta_spatial	meta_R_hippocampus	yy	YY	4	retrieval	0.008232434026318899	30
sub-22	meta_spatial	meta_R_hippocampus	kj	KJ	3	retrieval	0.020156636081677042	4
sub-22	meta_spatial	meta_R_hippocampus	kj	KJ	4	retrieval	-0.17082684823374975	4
sub-22	meta_spatial	meta_R_precuneus	yy	YY	3	retrieval	0.006797197059798941	30
sub-22	meta_spatial	meta_R_precuneus	yy	YY	4	retrieval	0.011475051216944226	30
sub-22	meta_spatial	meta_R_precuneus	kj	KJ	3	retrieval	0.24502644948515734	4
sub-22	meta_spatial	meta_R_precuneus	kj	KJ	4	retrieval	-0.3908081662022381	4
sub-24	meta_spatial	meta_L_PPA_PHG	yy	YY	3	retrieval	-0.018302633558365092	30
sub-24	meta_spatial	meta_L_PPA_PHG	yy	YY	4	retrieval	-0.044666319316938395	30
sub-24	meta_spatial	meta_L_PPA_PHG	kj	KJ	3	retrieval	-0.10818045011030383	4
sub-24	meta_spatial	meta_L_PPA_PHG	kj	KJ	4	retrieval	-0.03761120040272724	4
sub-24	meta_spatial	meta_L_PPC_SPL	yy	YY	3	retrieval	0.02567166063537309	30
sub-24	meta_spatial	meta_L_PPC_SPL	yy	YY	4	retrieval	-0.006471085659077658	30
sub-24	meta_spatial	meta_L_PPC_SPL	kj	KJ	3	retrieval	-0.054258388206238906	4
sub-24	meta_spatial	meta_L_PPC_SPL	kj	KJ	4	retrieval	-0.03019363721607775	4
sub-24	meta_spatial	meta_L_RSC_PCC	yy	YY	3	retrieval	-0.018100475084282044	30
sub-24	meta_spatial	meta_L_RSC_PCC	yy	YY	4	retrieval	0.028959066029966563	30
