subject	roi_set	roi	run	ok	fail_reason	n_yy_trials	n_kj_trials
sub-22	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-22	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-22	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-22	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-22	meta_spatial	meta_R_precuneus	3	True		35	35
sub-22	meta_spatial	meta_R_precuneus	4	True		35	35
sub-23	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-23	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-23	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-23	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-23	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-23	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-23	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-23	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-23	meta_spatial	meta_L_precuneus	3	True		35	35
sub-23	meta_spatial	meta_L_precuneus	4	True		35	35
sub-23	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-23	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-23	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-23	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-23	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-23	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-23	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-23	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-23	meta_spatial	meta_R_precuneus	3	True		35	35
sub-23	meta_spatial	meta_R_precuneus	4	True		35	35
sub-24	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-24	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-24	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-24	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-24	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-24	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-24	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-24	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-24	meta_spatial	meta_L_precuneus	3	True		35	35
sub-24	meta_spatial	meta_L_precuneus	4	True		35	35
sub-24	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-24	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-24	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-24	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-24	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-24	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-24	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-24	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-24	meta_spatial	meta_R_precuneus	3	True		35	35
sub-24	meta_spatial	meta_R_precuneus	4	True		35	35
sub-25	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-25	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-25	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-25	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-25	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-25	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-25	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-25	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-25	meta_spatial	meta_L_precuneus	3	True		35	35
sub-25	meta_spatial	meta_L_precuneus	4	True		35	35
sub-25	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-25	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-25	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-25	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-25	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-25	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-25	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-25	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-25	meta_spatial	meta_R_precuneus	3	True		35	35
sub-25	meta_spatial	meta_R_precuneus	4	True		35	35
sub-26	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-26	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-26	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-26	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-26	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-26	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-26	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-26	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-26	meta_spatial	meta_L_precuneus	3	True		35	35
sub-26	meta_spatial	meta_L_precuneus	4	True		35	35
sub-26	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-26	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-26	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-26	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-26	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-26	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-26	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-26	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-26	meta_spatial	meta_R_precuneus	3	True		35	35
sub-26	meta_spatial	meta_R_precuneus	4	True		35	35
sub-27	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-27	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-27	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-27	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-27	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-27	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-27	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-27	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-27	meta_spatial	meta_L_precuneus	3	True		35	35
sub-27	meta_spatial	meta_L_precuneus	4	True		35	35
sub-27	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-27	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-27	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-27	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-27	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-27	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-27	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-27	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-27	meta_spatial	meta_R_precuneus	3	True		35	35
sub-27	meta_spatial	meta_R_precuneus	4	True		35	35
sub-28	meta_spatial	meta_L_PPA_PHG	3	True		35	35
sub-28	meta_spatial	meta_L_PPA_PHG	4	True		35	35
sub-28	meta_spatial	meta_L_PPC_SPL	3	True		35	35
sub-28	meta_spatial	meta_L_PPC_SPL	4	True		35	35
sub-28	meta_spatial	meta_L_RSC_PCC	3	True		35	35
sub-28	meta_spatial	meta_L_RSC_PCC	4	True		35	35
sub-28	meta_spatial	meta_L_hippocampus	3	True		35	35
sub-28	meta_spatial	meta_L_hippocampus	4	True		35	35
sub-28	meta_spatial	meta_L_precuneus	3	True		35	35
sub-28	meta_spatial	meta_L_precuneus	4	True		35	35
sub-28	meta_spatial	meta_R_PPA_PHG	3	True		35	35
sub-28	meta_spatial	meta_R_PPA_PHG	4	True		35	35
sub-28	meta_spatial	meta_R_PPC_SPL	3	True		35	35
sub-28	meta_spatial	meta_R_PPC_SPL	4	True		35	35
sub-28	meta_spatial	meta_R_RSC_PCC	3	True		35	35
sub-28	meta_spatial	meta_R_RSC_PCC	4	True		35	35
sub-28	meta_spatial	meta_R_hippocampus	3	True		35	35
sub-28	meta_spatial	meta_R_hippocampus	4	True		35	35
sub-28	meta_spatial	meta_R_precuneus	3	True		35	35
sub-28	meta_spatial	meta_R_precuneus	4	True		35	35
