subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-21,meta_spatial,meta_L_RSC_PCC,run4,0.919562749415348,0.865175870166249,0.8923693097907985,0.8983683993951015,0.005999089604302954
sub-22,meta_spatial,meta_L_RSC_PCC,run3,0.60284178004144,0.5113672281133627,0.5571045040774013,0.5709663346729977,0.013861830595596425
sub-22,meta_spatial,meta_L_RSC_PCC,run4,0.7527028675715192,0.7967554579948287,0.7747291627831739,0.7647324957077622,-0.009996667075411692
sub-23,meta_spatial,meta_L_RSC_PCC,run3,0.5478066731376852,0.7858011197873853,0.6668038964625352,0.7027438652150583,0.03593996875252303
sub-23,meta_spatial,meta_L_RSC_PCC,run4,0.7953844873157399,0.8054781062058408,0.8004312967607903,0.7994090928668959,-0.0010222038938944022
sub-24,meta_spatial,meta_L_RSC_PCC,run3,0.6361047850411554,0.7799613829436797,0.7080330839924176,0.7049289353330884,-0.0031041486593291756
sub-24,meta_spatial,meta_L_RSC_PCC,run4,0.9095188993340351,0.9109965160968516,0.9102577077154433,0.8960367860310967,-0.014220921684346632
sub-25,meta_spatial,meta_L_RSC_PCC,run3,0.41387132786770264,0.36589078009223114,0.38988105397996686,0.3903337664033156,0.0004527124233487112
sub-25,meta_spatial,meta_L_RSC_PCC,run4,0.5124040889124292,0.5238294040775742,0.5181167464950016,0.5507317541102044,0.03261500761520275
sub-26,meta_spatial,meta_L_RSC_PCC,run3,0.6540444246787321,0.6147164699161168,0.6343804472974245,0.6420504091098095,0.0076699618123849955
sub-26,meta_spatial,meta_L_RSC_PCC,run4,0.28283982604027785,0.3861891118282004,0.33451446893423914,0.34848349029115333,0.01396902135691419
sub-27,meta_spatial,meta_L_RSC_PCC,run3,0.9698130122211533,1.0042649950925104,0.987039003656832,0.9843760117878971,-0.0026629918689348164
sub-27,meta_spatial,meta_L_RSC_PCC,run4,0.8917032244482774,0.9236558623003538,0.9076795433743157,0.8965784143962849,-0.011101128978030728
sub-28,meta_spatial,meta_L_RSC_PCC,run3,0.6826338341906458,0.6719896799148348,0.6773117570527403,0.6664889239071745,-0.010822833145565758
sub-28,meta_spatial,meta_L_RSC_PCC,run4,0.5917576983086784,0.6287608339995889,0.6102592661541337,0.6078910763228356,-0.002368189831298162
sub-01,meta_spatial,meta_L_hippocampus,run3,0.4829231681290406,0.6316230707885525,0.5572731194587965,0.5642904412646147,0.007017321805818155
sub-01,meta_spatial,meta_L_hippocampus,run4,0.7570658783194164,0.6417300372483418,0.6993979577838791,0.6950938841381145,-0.004304073645764683
sub-02,meta_spatial,meta_L_hippocampus,run3,0.7415417020087022,0.7932459586207172,0.7673938303147096,0.7629473529737473,-0.004446477340962374
sub-02,meta_spatial,meta_L_hippocampus,run4,0.5736624992167453,0.48989304210635265,0.531777770661549,0.5349967617068367,0.003218991045287778
sub-03,meta_spatial,meta_L_hippocampus,run3,0.8027862315388334,0.7640640008810456,0.7834251162099395,0.7901619855010391,0.006736869291099623
sub-03,meta_spatial,meta_L_hippocampus,run4,0.7664607094242342,0.7222141375236554,0.7443374234739448,0.7495667581309104,0.005229334656965623
sub-04,meta_spatial,meta_L_hippocampus,run3,0.9012454355472505,0.8979075829585884,0.8995765092529194,0.8898595009379857,-0.009717008314933717
sub-04,meta_spatial,meta_L_hippocampus,run4,0.8077427169209453,0.8760633099277398,0.8419030134243426,0.8459155974129603,0.004012583988617702
sub-05,meta_spatial,meta_L_hippocampus,run3,0.8075152093479667,0.8544317856795149,0.8309734975137408,0.8198874062018174,-0.011086091311923396
sub-05,meta_spatial,meta_L_hippocampus,run4,0.8468176035843006,0.7988479333856904,0.8228327684849954,0.8138613351615687,-0.008971433323426758
sub-06,meta_spatial,meta_L_hippocampus,run3,0.8175938288727514,0.8168260193743154,0.8172099241235334,0.8188076230415776,0.001597698918044177
sub-06,meta_spatial,meta_L_hippocampus,run4,0.7944258609181333,0.7598372637464671,0.7771315623323002,0.7865973482532849,0.009465785920984682
sub-07,meta_spatial,meta_L_hippocampus,run3,0.7093232421141261,0.6158205797916395,0.6625719109528828,0.6745173895568359,0.011945478603953119
sub-07,meta_spatial,meta_L_hippocampus,run4,0.6811250902382552,0.7124678123577048,0.6967964512979801,0.6911914021371044,-0.005605049160875675
sub-08,meta_spatial,meta_L_hippocampus,run3,0.6646316437635297,0.677287394269977,0.6709595190167533,0.6680656202890259,-0.002893898727727384
sub-08,meta_spatial,meta_L_hippocampus,run4,0.6593807988044473,0.648645452647689,0.6540131257260682,0.6682559261696395,0.01424280044357129
sub-09,meta_spatial,meta_L_hippocampus,run3,0.8892046404666394,0.8408841423239987,0.865044391395319,0.8617153459170797,-0.003329045478239312
sub-09,meta_spatial,meta_L_hippocampus,run4,0.7496866014937177,0.7272639158106845,0.7384752586522011,0.7424404663598342,0.003965207707633089
sub-10,meta_spatial,meta_L_hippocampus,run3,0.8023516821234399,0.789659747403133,0.7960057147632864,0.7935089968734229,-0.002496717889863498
sub-10,meta_spatial,meta_L_hippocampus,run4,0.8152935447803006,0.8785655682096882,0.8469295564949944,0.8426597800059488,-0.004269776489045585
sub-11,meta_spatial,meta_L_hippocampus,run3,0.7666024607511996,0.8018824919025214,0.7842424763268605,0.7982632116638527,0.014020735336992218
