subject,roi_set,roi,phase,within_yy,within_kj,within,between,between_minus_within
sub-10,meta_spatial,meta_R_hippocampus,run4,0.8168177664264938,0.8396186703045877,0.8282182183655408,0.8178593438169037,-0.010358874548637043
sub-10,meta_spatial,meta_R_hippocampus,post,0.888723959173776,0.8352636336623784,0.8619937964180773,0.8584713399720824,-0.003522456445994915
sub-10,meta_spatial,meta_R_hippocampus,retrieval,0.770277675993339,0.7302631047762286,0.7502703903847838,0.7513980571305239,0.0011276667457400524
sub-11,meta_spatial,meta_R_hippocampus,pre,0.8761075982553209,0.8798860983985234,0.8779968483269222,0.8768487970194413,-0.0011480513074808574
sub-11,meta_spatial,meta_R_hippocampus,run3,0.7986660404591849,0.8284543938448864,0.8135602171520356,0.8129806090507653,-0.0005796081012703347
sub-11,meta_spatial,meta_R_hippocampus,run4,0.5923302892348508,0.5774279956584443,0.5848791424466475,0.5786041807792716,-0.006274961667375956
sub-11,meta_spatial,meta_R_hippocampus,post,0.9312448949704952,0.8917827368970054,0.9115138159337504,0.9088526463440499,-0.0026611695897004184
sub-11,meta_spatial,meta_R_hippocampus,retrieval,0.7250463365456781,0.7169206460046356,0.7209834912751568,0.7157811714669817,-0.005202319808175093
sub-12,meta_spatial,meta_R_hippocampus,pre,0.8394949204544264,0.7862469115952915,0.812870916024859,0.8198206374115794,0.006949721386720453
sub-12,meta_spatial,meta_R_hippocampus,run3,0.8523909291209831,0.8522123126477325,0.8523016208843578,0.8513986820359858,-0.0009029388483720036
sub-12,meta_spatial,meta_R_hippocampus,run4,0.8223319791121281,0.8480361010379266,0.8351840400750273,0.8502253849331505,0.01504134485812314
sub-12,meta_spatial,meta_R_hippocampus,post,0.941149224470829,0.8962820505121878,0.9187156374915084,0.9356714769190011,0.01695583942749268
sub-13,meta_spatial,meta_R_hippocampus,pre,0.8299799674196274,0.7972130528275728,0.8135965101236001,0.8145885805511411,0.0009920704275410142
sub-13,meta_spatial,meta_R_hippocampus,run3,0.78585804521732,0.7609669376567961,0.773412491437058,0.7655817527928952,-0.007830738644162838
sub-13,meta_spatial,meta_R_hippocampus,run4,0.8794126541014288,0.8006509382314153,0.8400317961664221,0.8456155970417986,0.005583800875376466
sub-13,meta_spatial,meta_R_hippocampus,post,0.9086763913407239,0.9452292450775828,0.9269528182091533,0.9272654612767117,0.00031264306755840465
sub-13,meta_spatial,meta_R_hippocampus,retrieval,0.8419259101229648,0.8751346432570668,0.8585302766900158,0.8601032895945558,0.0015730129045400387
sub-14,meta_spatial,meta_R_hippocampus,pre,0.9009812490813495,0.900882441537591,0.9009318453094702,0.8954813597916287,-0.005450485517841552
sub-14,meta_spatial,meta_R_hippocampus,run3,0.8444155069591492,0.8148784996133309,0.8296470032862401,0.8225359490298979,-0.007111054256342175
sub-14,meta_spatial,meta_R_hippocampus,run4,0.7849551607149686,0.8610960233431996,0.8230255920290841,0.8228003676500316,-0.00022522437905247994
sub-14,meta_spatial,meta_R_hippocampus,post,0.9444257993183632,0.9192838419776798,0.9318548206480215,0.9373865534685453,0.0055317328205237715
sub-14,meta_spatial,meta_R_hippocampus,retrieval,0.8013815052093897,0.8006472114195472,0.8010143583144684,0.7950753025520916,-0.005939055762376855
sub-15,meta_spatial,meta_R_hippocampus,pre,0.8199347236271507,0.8350771074007771,0.8275059155139639,0.820273482955601,-0.007232432558362922
sub-15,meta_spatial,meta_R_hippocampus,run3,0.6035183991985219,0.6588365215013041,0.631177460349913,0.6271722463367175,-0.004005214013195424
sub-15,meta_spatial,meta_R_hippocampus,run4,0.7816527632394954,0.7982288485970853,0.7899408059182904,0.7811569095015714,-0.008783896416719061
sub-15,meta_spatial,meta_R_hippocampus,post,0.9341615485000807,0.9360529986768958,0.9351072735884882,0.9317120115020329,-0.003395262086455353
sub-15,meta_spatial,meta_R_hippocampus,retrieval,0.8299148486496553,0.7937795359196691,0.8118471922846622,0.8133996530061871,0.0015524607215249286
sub-16,meta_spatial,meta_R_hippocampus,pre,0.9194041163503572,0.8865497791610766,0.9029769477557169,0.895625232982832,-0.007351714772884876
sub-16,meta_spatial,meta_R_hippocampus,run3,0.8828413457382829,0.8649471190833453,0.8738942324108141,0.8609834860409282,-0.012910746369885873
sub-16,meta_spatial,meta_R_hippocampus,run4,0.9093061666158411,0.9219247709992201,0.9156154688075306,0.9339764429327038,0.018360974125173124
sub-16,meta_spatial,meta_R_hippocampus,post,0.9367981293282817,0.9485091387491674,0.9426536340387246,0.9347110362739013,-0.007942597764823311
sub-16,meta_spatial,meta_R_hippocampus,retrieval,0.9276658702493212,0.9234637041710192,0.9255647872101702,0.9246512688032257,-0.0009135184069445357
sub-17,meta_spatial,meta_R_hippocampus,pre,0.9151525698296158,0.8648336105842717,0.8899930902069437,0.8906261108716019,0.0006330206646582015
sub-17,meta_spatial,meta_R_hippocampus,run3,0.819146798275687,0.819565541527474,0.8193561699015806,0.8083056725840435,-0.011050497317537045
sub-17,meta_spatial,meta_R_hippocampus,run4,0.757138864459156,0.7930172231705019,0.775078043814829,0.7756834928887844,0.000605449073955322
sub-17,meta_spatial,meta_R_hippocampus,post,0.912092602437431,0.9443001594028525,0.9281963809201417,0.9323484166506444,0.004152035730502712
sub-17,meta_spatial,meta_R_hippocampus,retrieval,0.8056759019245919,0.8080065426527065,0.8068412222886492,0.8043809836899825,-0.0024602385986667308
sub-18,meta_spatial,meta_R_hippocampus,pre,0.9660599005870254,0.9998639940884992,0.9829619473377623,0.9861454585151875,0.0031835111774252134
sub-18,meta_spatial,meta_R_hippocampus,run3,0.894800340369265,0.8178234812743546,0.8563119108218098,0.8502157688605205,-0.00609614196128927
sub-18,meta_spatial,meta_R_hippocampus,run4,0.8138617798404265,0.8418085934868894,0.827835186663658,0.8349466830183152,0.007111496354657243
sub-18,meta_spatial,meta_R_hippocampus,post,0.9911560607866463,0.9633811009461211,0.9772685808663837,0.9780076985606126,0.0007391176942289635
sub-18,meta_spatial,meta_R_hippocampus,retrieval,0.9211360952156036,0.8967613732624378,0.9089487342390207,0.9089956537640107,4.691952499003005e-05
sub-19,meta_spatial,meta_R_hippocampus,pre,0.9208709606100799,0.893949928922498,0.907410444766289,0.9117475682821722,0.004337123515883223
