subject	roi_set	roi	condition	condition_label	run	target_phase	reinstatement	n_trials
sub-19	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.06115620765710953	30
sub-19	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.06786584414390426	4
sub-19	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.10153694013417618	4
sub-19	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.03364251461901449	30
sub-19	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.006972329452408912	30
sub-19	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.03753261286293595	4
sub-19	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.09762563248202194	4
sub-19	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.036120445706438464	30
sub-19	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.005308227095178436	30
sub-19	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.09359148977563739	4
sub-19	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.016456482259475463	4
sub-20	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	-0.03201812095218771	30
sub-20	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.01594562791607878	30
sub-20	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.04017989270945026	4
sub-20	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.129312505655103	4
sub-20	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.0003115153484945875	30
sub-20	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.025082518612516487	30
sub-20	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.02617648653597678	4
sub-20	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.005200815602622616	4
sub-20	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.02264711249933896	30
sub-20	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.040491372282641755	30
sub-20	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.1895147334220013	4
sub-20	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.004956572844902779	4
sub-20	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.01707510517109705	30
sub-20	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.032968641858568425	30
sub-20	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.003589089837244229	4
sub-20	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.03137156660941082	4
sub-20	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.026676232246031543	30
sub-20	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.00035805056530089827	30
sub-20	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.044807739874940605	4
sub-20	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.1712911367980451	4
sub-20	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.001656292275144089	30
sub-20	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.03178524780044832	30
sub-20	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.04754792759792343	4
sub-20	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.05963662882210635	4
sub-20	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.04022609614235488	30
sub-20	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.02902988747345295	30
sub-20	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.07574855558602743	4
sub-20	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.084346808018044	4
sub-20	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.010709164435518692	30
sub-20	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.019990564387463543	30
sub-20	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.019162737086831968	4
sub-20	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.056496389854733944	4
sub-21	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.0018118877284960051	30
sub-21	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.045070063761182645	30
sub-21	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.013607768114648144	4
sub-21	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	0.09725637108283777	4
sub-21	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.003395967840168691	30
sub-21	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.01854090003414099	30
sub-21	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.010585462705360378	4
sub-21	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.12100140971814129	4
sub-21	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.012693336641032104	30
sub-21	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.03343489036574575	30
sub-21	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.004503411201405641	4
sub-21	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.10546849402687254	4
sub-21	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.014479308336263593	30
sub-21	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.023077296231680963	30
sub-21	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.0653183175619461	4
sub-21	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.14947004516753792	4
sub-21	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.020419544608945513	30
sub-21	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.016802141227576714	30
sub-21	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.1808918934958236	4
sub-21	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.16674176300231194	4
sub-21	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.00813317696958931	30
sub-21	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.07804574385639233	30
sub-21	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.09439060175480612	4
sub-21	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.12673062796562148	4
sub-21	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	-0.022550018817575224	30
sub-21	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.057363008524521066	30
sub-21	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.12729046217313805	4
sub-21	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.04564958762294233	4
sub-21	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.0012675033917111409	30
sub-21	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.0023051536624005323	30
sub-21	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.0015120349980280328	4
sub-21	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.00357702958657987	4
sub-22	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.01472480466925599	30
sub-22	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.0048039275346693005	30
sub-22	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.09766021912906825	4
sub-22	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.05236170598405204	4
sub-22	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.026566241456372344	30
sub-22	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.023454607044239583	30
sub-22	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.35292136014210473	4
sub-22	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.4704726639123777	4
sub-22	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.006218416222441242	30
sub-22	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.004188748990425106	30
sub-22	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.011989720270791017	4
sub-22	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.012731726637958976	4
sub-22	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.013694893187713685	30
sub-22	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.012243654214055443	30
sub-22	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.13185766223208562	4
sub-22	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.21576216675829216	4
sub-22	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.016665213169409273	30
sub-22	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.07300078862128893	30
sub-22	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.18431302866419383	4
sub-22	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.04474937554775057	4
sub-22	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.003934948024680459	30
sub-22	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.06496830914007447	30
sub-22	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.1766695692915868	4
sub-22	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.007210744229945498	4
sub-22	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.013936637208082216	30
sub-22	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.03173256911051615	30
sub-22	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.023159944003938872	4
sub-22	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.02215563999937612	4
sub-22	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.005220305743965357	30
sub-22	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.0142182567302132	30
sub-22	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.03400628136763899	4
sub-22	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.1228047054252555	4
sub-24	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.03611806383552336	30
sub-24	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	0.0010581259780918866	30
sub-24	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.0860961572735057	4
sub-24	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.04674834878109632	4
sub-24	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.029915120939924197	30
sub-24	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.03220893412044222	30
sub-24	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.09782461987421229	4
sub-24	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.15847642622466798	4
sub-24	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.011968018855687912	30
sub-24	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.0018409059212326992	30
sub-24	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.1613872466129579	4
sub-24	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.009414406776166902	4
sub-24	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.06178330833269864	30
sub-24	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.005702562118848078	30
sub-24	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.05180654733307315	4
sub-24	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.06879404910764639	4
sub-24	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.02630968130139867	30
sub-24	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.04559819226041149	30
sub-24	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.09179168038215314	4
sub-24	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.06445808658579145	4
sub-24	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	0.0016845692665531098	30
sub-24	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.016369197663661066	30
sub-24	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.04391077707829765	4
sub-24	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.22424647923432595	4
sub-24	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.05045415347437501	30
sub-24	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	-0.06717282188852759	30
sub-24	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.142002271032588	4
sub-24	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.002111284116871996	4
sub-24	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	0.030975024153074366	30
sub-24	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.033941194945466525	30
sub-24	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.03874761480831389	4
sub-24	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.024695729878887088	4
sub-25	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	-0.004353742872710593	30
sub-25	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.03191677278888938	30
sub-25	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.0018711772663567022	4
sub-25	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	0.008245666156295836	4
sub-25	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.00047367794742006334	30
sub-25	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.009625694999870612	30
sub-25	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.03662184259504533	4
sub-25	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.04085811325883136	4
sub-25	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.0045642947606462725	30
sub-25	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.009086087389941436	30
sub-25	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.0034396944006425123	4
sub-25	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.097800627003404	4
sub-25	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.009213610557920072	30
sub-25	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.014820844365114794	30
sub-25	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.001391565261332696	4
sub-25	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	0.07993181616304265	4
sub-25	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.02431036756804155	30
sub-25	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.016656782903400287	30
sub-25	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.19230706083050925	4
sub-25	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.06231977320587967	4
sub-25	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.053152510929991695	30
sub-25	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.028094990438557788	30
sub-25	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.05676214884603345	4
sub-25	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.0467545337495172	4
sub-25	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.007561203162879223	30
sub-25	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.030481815611847353	30
sub-25	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	0.1339722923393721	4
sub-25	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.06789700308712185	4
sub-25	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.008198689665985933	30
sub-25	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.012662776138905681	30
sub-25	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.015687877718711787	4
sub-25	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.0537601287149514	4
sub-26	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.025299833261034743	30
sub-26	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.017537285583147513	30
sub-26	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.005237303067923433	4
sub-26	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.027375637123282764	4
sub-26	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	-0.030516181443462194	30
sub-26	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.008174874381032949	30
sub-26	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	0.0406863272959041	4
sub-26	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	0.052828121994287366	4
sub-26	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.004154513884194714	30
sub-26	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	0.013819242938417513	30
sub-26	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.05444178699645886	4
sub-26	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.062494343809391395	4
sub-26	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.020420878465490417	30
sub-26	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	-0.004935046430247193	30
sub-26	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	0.050046166631347005	4
sub-26	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.05882480283979319	4
sub-26	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.03867554732097242	30
sub-26	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.02081543075338084	30
sub-26	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.08872769664595209	4
sub-26	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.04513419372157153	4
sub-26	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.0742031531275044	30
sub-26	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	0.005588403442613668	30
sub-26	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.025283781290021443	4
sub-26	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	-0.17875058606999822	4
sub-26	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.014139627178055806	30
sub-26	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.022695205933160215	30
sub-26	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.14383042930967485	4
sub-26	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	0.1878466387747798	4
sub-26	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.002360399817628669	30
sub-26	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.025001794847716696	30
sub-26	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.1296535644261295	4
sub-26	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.031058788969751824	4
sub-27	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	0.018129550297087706	30
sub-27	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.003678111182084695	30
sub-27	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	-0.08582459698277425	4
sub-27	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.09308707449828355	4
sub-27	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.005888158138495583	30
sub-27	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	0.011048162748060798	30
sub-27	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.062361380118712346	4
sub-27	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.028284659291177433	4
sub-27	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	0.019510570992089714	30
sub-27	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.018325834467825722	30
sub-27	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	-0.036349548378511315	4
sub-27	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	-0.07167600413846298	4
sub-27	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.0820112240545388	30
sub-27	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.009214435129292766	30
sub-27	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.02748551588068626	4
sub-27	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-2.9587114417056748e-05	4
sub-27	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.007069540574432725	30
sub-27	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	0.030227220274414372	30
sub-27	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	-0.004652053637992815	4
sub-27	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	-0.2465395730388199	4
sub-27	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.03847485357291989	30
sub-27	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.0014688992359614646	30
sub-27	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	-0.14949177989361256	4
sub-27	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.11432671485571942	4
sub-27	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.0248256504977374	30
sub-27	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.00014418717943434078	30
sub-27	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.14074550244735842	4
sub-27	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	-0.154920431911263	4
sub-27	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.06522261549755812	30
sub-27	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	-0.00916101229562513	30
sub-27	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	-0.06275979172912116	4
sub-27	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	-0.1319828258344961	4
sub-28	meta_metaphor	meta_L_AG	yy	YY	3	retrieval	-0.02849162382949603	30
sub-28	meta_metaphor	meta_L_AG	yy	YY	4	retrieval	-0.009103791929304262	30
sub-28	meta_metaphor	meta_L_AG	kj	KJ	3	retrieval	0.11704762821509124	4
sub-28	meta_metaphor	meta_L_AG	kj	KJ	4	retrieval	-0.10127411352708618	4
sub-28	meta_metaphor	meta_L_IFG	yy	YY	3	retrieval	0.01103286206167912	30
sub-28	meta_metaphor	meta_L_IFG	yy	YY	4	retrieval	-0.023014284209815983	30
sub-28	meta_metaphor	meta_L_IFG	kj	KJ	3	retrieval	-0.02860008353452459	4
sub-28	meta_metaphor	meta_L_IFG	kj	KJ	4	retrieval	-0.15406834654255414	4
sub-28	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	3	retrieval	-0.006209863559506749	30
sub-28	meta_metaphor	meta_L_pMTG_pSTS	yy	YY	4	retrieval	-0.03983427138927701	30
sub-28	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	3	retrieval	0.025916777397745713	4
sub-28	meta_metaphor	meta_L_pMTG_pSTS	kj	KJ	4	retrieval	0.16235529648848818	4
sub-28	meta_metaphor	meta_L_temporal_pole	yy	YY	3	retrieval	-0.01307661798788893	30
sub-28	meta_metaphor	meta_L_temporal_pole	yy	YY	4	retrieval	0.018234557518784965	30
sub-28	meta_metaphor	meta_L_temporal_pole	kj	KJ	3	retrieval	-0.10162590437840499	4
sub-28	meta_metaphor	meta_L_temporal_pole	kj	KJ	4	retrieval	-0.13168243707954513	4
sub-28	meta_metaphor	meta_R_AG	yy	YY	3	retrieval	-0.04014334046539291	30
sub-28	meta_metaphor	meta_R_AG	yy	YY	4	retrieval	-0.020304016407706005	30
sub-28	meta_metaphor	meta_R_AG	kj	KJ	3	retrieval	0.02375463877775783	4
sub-28	meta_metaphor	meta_R_AG	kj	KJ	4	retrieval	0.0065094665451630625	4
sub-28	meta_metaphor	meta_R_IFG	yy	YY	3	retrieval	-0.0012694770809210411	30
sub-28	meta_metaphor	meta_R_IFG	yy	YY	4	retrieval	-0.007531867862096021	30
sub-28	meta_metaphor	meta_R_IFG	kj	KJ	3	retrieval	0.040664524274400995	4
sub-28	meta_metaphor	meta_R_IFG	kj	KJ	4	retrieval	0.09830393776738458	4
sub-28	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	3	retrieval	0.0456745047992668	30
sub-28	meta_metaphor	meta_R_pMTG_pSTS	yy	YY	4	retrieval	0.03203173421717549	30
sub-28	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	3	retrieval	-0.04265367266857789	4
sub-28	meta_metaphor	meta_R_pMTG_pSTS	kj	KJ	4	retrieval	0.060120411692907175	4
sub-28	meta_metaphor	meta_R_temporal_pole	yy	YY	3	retrieval	-0.012375333580896248	30
sub-28	meta_metaphor	meta_R_temporal_pole	yy	YY	4	retrieval	0.013957002229057824	30
sub-28	meta_metaphor	meta_R_temporal_pole	kj	KJ	3	retrieval	0.011372315448188168	4
sub-28	meta_metaphor	meta_R_temporal_pole	kj	KJ	4	retrieval	0.004767650096298454	4
